SIRUTA;DENLOC;CODP;JUD;SIRSUP;TIP;NIV;MED;REGIUNE;FSJ;FSL;NUTS
28763;COCIUBA MARE;0;5;56;3;2;3;6;5;0550378000000;RO111
28772;COCIUBA MARE;417200;5;28763;22;3;3;6;5;0550378302206;RO111
28781;CĂRĂSĂU;417201;5;28763;23;3;3;6;5;0550378702173;RO111
28790;CHEȘA;417202;5;28763;23;3;3;6;5;0550378702189;RO111
28807;PETID;417203;5;28763;23;3;3;6;5;0550378702377;RO111
28816;COPĂCEL;0;5;56;3;2;3;6;5;0550379000000;RO111
28825;COPĂCEL;417205;5;28816;22;3;3;6;5;0550379302212;RO111
28834;BUCUROAIA;417206;5;28816;23;3;3;6;5;0550379702151;RO111
28843;CHIJIC;417207;5;28816;23;3;3;6;5;0550379702192;RO111
28852;POIANA TĂȘAD;417208;5;28816;23;3;3;6;5;0550379702390;RO111
28861;SĂRAND;417209;5;28816;23;3;3;6;5;0550379702435;RO111
28870;SURDUC;417211;5;28816;23;3;3;6;5;0550379702470;RO111
28889;CRIȘTIORU DE JOS;0;5;56;3;2;3;6;5;0550380000000;RO111
28898;CRIȘTIORU DE JOS;417215;5;28889;22;3;3;6;5;0550380302224;RO111
28905;BÂLC;417216;5;28889;23;3;3;6;5;0550380702121;RO111
28914;CRIȘTIORU DE SUS;417217;5;28889;23;3;3;6;5;0550380702225;RO111
28923;POIANA;417218;5;28889;23;3;3;6;5;0550380702389;RO111
28932;SĂLIȘTE DE VAȘCĂU;417219;5;28889;23;3;3;6;5;0550380702434;RO111
28941;CURĂȚELE;0;5;56;3;2;3;6;5;0550381000000;RO111
28950;CURĂȚELE;417220;5;28941;22;3;3;6;5;0550381302229;RO111
28969;BEIUȘELE;417221;5;28941;23;3;3;6;5;0550381702123;RO111
28978;CRESUIA;417222;5;28941;23;3;3;6;5;0550381702223;RO111
28987;NIMĂIEȘTI;417223;5;28941;23;3;3;6;5;0550381702352;RO111
28996;POCIOVELIȘTE;417224;5;28941;23;3;3;6;5;0550381702384;RO111
29001;CURTUIȘENI;0;5;56;3;2;3;6;5;0550382000000;RO111
29010;CURTUIȘENI;417225;5;29001;22;3;3;6;5;0550382302230;RO111
29029;VĂȘAD;417226;5;29001;23;3;3;6;5;0550382702544;RO111
29038;DERNA;0;5;56;3;2;3;6;5;0550383000000;RO111
29047;DERNA;417230;5;29038;22;3;3;6;5;0550383302235;RO111
29056;DERNIȘOARA;417231;5;29038;23;3;3;6;5;0550383702236;RO111
29065;SACALASĂU;417232;5;29038;23;3;3;6;5;0550383702415;RO111
29074;SACALASĂU NOU;417233;5;29038;23;3;3;6;5;0550383702416;RO111
29083;TRIA;417234;5;29038;23;3;3;6;5;0550383702513;RO111
29092;DIOSIG;0;5;56;3;2;3;6;5;0550384000000;RO111
29109;DIOSIG;417235;5;29092;22;3;3;6;5;0550384302239;RO111
29118;IANCA;417236;5;29092;23;3;3;6;5;0550384702306;RO111
29154;DOBREȘTI;0;5;56;3;2;3;6;5;0550385000000;RO111
29163;DOBREȘTI;417240;5;29154;22;3;3;6;5;0550385302240;RO111
29172;CORNIȘEȘTI;417241;5;29154;23;3;3;6;5;0550385702217;RO111
29181;CRÂNCEȘTI;417242;5;29154;23;3;3;6;5;0550385702221;RO111
29190;HIDIȘEL;417243;5;29154;23;3;3;6;5;0550385702291;RO111
29207;LUNCASPRIE;417244;5;29154;23;3;3;6;5;0550385702332;RO111
29216;RĂCAȘ;417246;5;29154;23;3;3;6;5;0550385702400;RO111
29225;TOPA DE JOS;417247;5;29154;23;3;3;6;5;0550385702509;RO111
29234;TOPA DE SUS;417248;5;29154;23;3;3;6;5;0550385702510;RO111
29243;DRĂGĂNEȘTI;0;5;56;3;2;3;6;5;0550386000000;RO111
29252;DRĂGĂNEȘTI;417250;5;29243;22;3;3;6;5;0550386302243;RO111
29261;BELEJENI;417251;5;29243;23;3;3;6;5;0550386702124;RO111
29270;GRĂDINARI;417252;5;29243;23;3;3;6;5;0550386702280;RO111
29289;LIVADA BEIUȘULUI;417253;5;29243;23;3;3;6;5;0550386702325;RO111
29298;MIZIEȘ;417254;5;29243;23;3;3;6;5;0550386702348;RO111
32219;PĂCĂLEȘTI;417255;5;29243;23;3;3;6;5;0550386702368;RO111
29305;PĂNTĂȘEȘTI;417256;5;29243;23;3;3;6;5;0550386702372;RO111
29314;ȘEBIȘ;417257;5;29243;23;3;3;6;5;0550386702473;RO111
29323;TALPE;417258;5;29243;23;3;3;6;5;0550386702487;RO111
29332;ȚIGĂNEȘTII DE BEIUȘ;417259;5;29243;23;3;3;6;5;0550386702516;RO111
29341;DRĂGEȘTI;0;5;56;3;2;3;6;5;0550387000000;RO111
29350;DRĂGEȘTI;417260;5;29341;22;3;3;6;5;0550387302244;RO111
29369;DICĂNEȘTI;417261;5;29341;23;3;3;6;5;0550387702237;RO111
29378;STRACOȘ;417262;5;29341;23;3;3;6;5;0550387702464;RO111
29387;TĂȘAD;417263;5;29341;23;3;3;6;5;0550387702495;RO111
29396;TOPEȘTI;417264;5;29341;23;3;3;6;5;0550387702511;RO111
29403;FINIȘ;0;5;56;3;2;3;6;5;0550388000000;RO111
29412;FINIȘ;417265;5;29403;22;3;3;6;5;0550388302259;RO111
29421;BRUSTURI;417266;5;29403;23;3;3;6;5;0550388702149;RO111
29430;FIZIȘ;417267;5;29403;23;3;3;6;5;0550388702260;RO111
29449;IOANIȘ;417268;5;29403;23;3;3;6;5;0550388702311;RO111
29458;ȘUNCUIȘ;417269;5;29403;23;3;3;6;5;0550388702483;RO111
32195;GEPIU;0;5;56;3;2;3;6;5;0550389000000;RO111
28291;GEPIU;417149;5;32195;22;3;3;6;5;0550389302269;RO111
28282;BICACI;417148;5;32195;23;3;3;6;5;0550389702129;RO111
29467;GIRIȘU DE CRIȘ;0;5;56;3;2;3;6;5;0550390000000;RO111
29476;GIRIȘU DE CRIȘ;417270;5;29467;22;3;3;6;5;0550390302276;RO111
29494;TĂRIAN;417272;5;29467;23;3;3;6;5;0550390702494;RO111
29519;HIDIȘELU DE SUS;0;5;56;3;2;3;6;5;0550391000000;RO111
29528;HIDIȘELU DE SUS;417275;5;29519;22;3;3;6;5;0550391302293;RO111
29537;HIDIȘELU DE JOS;417276;5;29519;23;3;3;6;5;0550391702292;RO111
29546;MIERLĂU;417277;5;29519;23;3;3;6;5;0550391702343;RO111
29555;SÂNTELEC;417278;5;29519;23;3;3;6;5;0550391702448;RO111
29564;ȘUMUGIU;417279;5;29519;23;3;3;6;5;0550391702482;RO111
29573;HOLOD;0;5;56;3;2;3;6;5;0550392000000;RO111
29582;HOLOD;417280;5;29573;22;3;3;6;5;0550392302298;RO111
